submit,prop,cond,bet,guess,pbet,pguess,key1,key2,ckey1,ckey2,cguess,locked,endTR,subnum,subject
20,128,5,15,1,-999999,-999999,2,0,-999999,-999999,-999999,0,224,21,'591-AY-1'
10,129,5,10,0,-999999,-999999,1,0,-999999,-999999,-999999,0,264,21,'591-AY-1'
11,130,4,11,1,10,0,1,1,-999999,-999999,-999999,0,814,21,'591-AY-1'
60,131,2,50,1,36,1,6,0,2,-999999,-999999,0,1472,21,'591-AY-1'
20,132,3,20,0,25,1,2,0,-999999,-999999,-999999,0,346,21,'591-AY-1'
-999999,133,3,20,0,21,1,-999999,-999999,-999999,-999999,-999999,1,1067,21,'591-AY-1'
22,134,2,1,0,30,0,2,2,-999999,-999999,-999999,0,1044,21,'591-AY-1'
11,135,2,10,1,5,1,1,1,-999999,-999999,-999999,0,1182,21,'591-AY-1'
22,136,1,20,0,27,0,2,2,-999999,-999999,-999999,0,215,21,'591-AY-1'
25,137,1,22,0,27,0,2,5,-999999,-999999,-999999,0,902,21,'591-AY-1'
25,138,1,20,1,26,1,2,5,-999999,-999999,-999999,0,271,21,'591-AY-1'
35,139,3,30,0,43,1,3,5,-999999,-999999,-999999,0,1052,21,'591-AY-1'
22,140,2,20,0,11,0,2,2,-999999,-999999,-999999,0,1224,21,'591-AY-1'
11,141,4,11,1,10,0,1,1,-999999,-999999,-999999,0,894,21,'591-AY-1'
20,142,2,20,1,10,1,2,0,-999999,-999999,1,0,181,21,'591-AY-1'
11,143,2,11,1,7,1,1,1,-999999,-999999,-999999,0,137,21,'591-AY-1'
11,144,2,11,1,5,1,1,1,-999999,-999999,-999999,0,862,21,'591-AY-1'
-999999,145,1,11,0,23,0,-999999,-999999,-999999,-999999,-999999,1,1113,21,'591-AY-1'
22,146,4,30,0,16,1,2,2,-999999,-999999,-999999,0,1408,21,'591-AY-1'
22,147,2,15,1,7,1,2,2,0,7,-999999,0,844,21,'591-AY-1'
1,148,4,1,0,33,1,0,1,-999999,-999999,-999999,0,822,21,'591-AY-1'
11,149,4,11,1,10,0,1,1,1,0,-999999,0,832,21,'591-AY-1'
11,150,3,11,0,7,1,1,1,-999999,-999999,-999999,0,1216,21,'591-AY-1'
33,151,3,30,0,43,1,3,3,4,3,-999999,0,20,21,'591-AY-1'
33,152,1,30,1,42,1,3,3,-999999,-999999,-999999,0,9,21,'591-AY-1'
15,153,4,20,1,10,0,1,5,-999999,-999999,-999999,0,76,21,'591-AY-1'
20,154,5,20,1,-999999,-999999,2,0,-999999,-999999,-999999,0,231,21,'591-AY-1'
11,155,2,11,1,7,1,1,1,-999999,-999999,-999999,0,1385,21,'591-AY-1'
11,156,3,10,0,14,1,1,1,1,4,-999999,0,96,21,'591-AY-1'
27,157,1,30,1,40,1,2,7,4,0,-999999,0,631,21,'591-AY-1'
11,158,3,10,1,13,0,1,1,-999999,-999999,-999999,0,355,21,'591-AY-1'
5,159,1,2,1,7,1,0,5,-999999,-999999,-999999,0,1316,21,'591-AY-1'
3,160,3,5,1,7,0,0,3,-999999,-999999,-999999,0,61,21,'591-AY-1'
4,161,4,10,0,7,1,0,4,0,7,-999999,0,200,21,'591-AY-1'
11,162,1,2,1,3,1,1,1,-999999,-999999,-999999,0,756,21,'591-AY-1'
11,163,3,20,0,25,1,1,1,-999999,-999999,-999999,0,664,21,'591-AY-1'
20,164,4,22,1,7,0,2,0,-999999,-999999,-999999,0,798,21,'591-AY-1'
20,165,2,20,1,7,1,2,0,-999999,-999999,-999999,0,993,21,'591-AY-1'
33,166,2,33,1,25,1,3,3,-999999,-999999,-999999,0,257,21,'591-AY-1'
10,167,3,10,1,21,0,1,0,-999999,-999999,-999999,0,611,21,'591-AY-1'
-999999,168,3,4,1,7,0,-999999,-999999,-999999,-999999,-999999,1,1480,21,'591-AY-1'
30,169,2,30,1,15,1,3,0,-999999,-999999,1,0,1301,21,'591-AY-1'
22,170,3,22,1,31,0,2,2,-999999,-999999,-999999,0,420,21,'591-AY-1'
11,171,3,11,1,17,0,1,1,-999999,-999999,-999999,0,687,21,'591-AY-1'
22,172,3,20,1,23,0,2,2,-999999,-999999,-999999,0,1036,21,'591-AY-1'
10,173,4,10,1,7,0,1,0,-999999,-999999,-999999,0,1488,21,'591-AY-1'
11,174,2,20,1,7,1,1,1,-999999,-999999,-999999,0,330,21,'591-AY-1'
11,175,1,1,0,10,0,1,1,-999999,-999999,-999999,0,37,21,'591-AY-1'
10,1,3,4,1,17,0,1,0,-999999,-999999,-999999,0,1306,22,'591-AZ-1'
15,2,4,15,1,14,0,1,5,-999999,-999999,-999999,0,474,22,'591-AZ-1'
15,3,4,40,0,26,1,1,5,-999999,-999999,-999999,0,1287,22,'591-AZ-1'
60,4,1,45,1,52,1,6,0,-999999,-999999,-999999,0,109,22,'591-AZ-1'
40,5,4,50,1,37,0,4,0,-999999,-999999,-999999,0,544,22,'591-AZ-1'
45,6,2,50,0,37,0,4,5,-999999,-999999,-999999,0,1192,22,'591-AZ-1'
-999999,7,1,20,1,33,1,3,-999999,-999999,-999999,-999999,0,1464,22,'591-AZ-1'
5,8,4,24,0,10,1,0,5,-999999,-999999,-999999,0,67,22,'591-AZ-1'
26,9,2,25,0,13,0,2,6,-999999,-999999,-999999,0,75,22,'591-AZ-1'
25,10,4,50,0,40,1,2,5,-999999,-999999,-999999,0,1104,22,'591-AZ-1'
25,11,4,10,0,10,1,2,5,-999999,-999999,-999999,0,1322,22,'591-AZ-1'
25,12,2,25,1,10,1,2,5,-999999,-999999,-999999,0,483,22,'591-AZ-1'
20,13,3,30,0,50,1,2,0,-999999,-999999,-999999,0,1038,22,'591-AZ-1'
35,14,3,14,0,31,1,3,5,-999999,-999999,-999999,0,244,22,'591-AZ-1'
55,15,1,40,0,52,0,5,5,-999999,-999999,-999999,0,1297,22,'591-AZ-1'
35,16,4,40,1,30,0,3,5,-999999,-999999,-999999,0,1130,22,'591-AZ-1'
40,17,1,25,0,33,0,4,0,-999999,-999999,-999999,0,1410,22,'591-AZ-1'
-999999,18,1,30,0,47,0,-999999,-999999,-999999,-999999,-999999,1,119,22,'591-AZ-1'
50,19,1,60,1,43,1,5,0,-999999,-999999,-999999,0,1271,22,'591-AZ-1'
40,20,2,60,1,47,1,4,0,-999999,-999999,-999999,0,904,22,'591-AZ-1'
26,21,5,10,0,-999999,-999999,2,6,-999999,-999999,-999999,0,1200,22,'591-AZ-1'
45,22,2,40,1,30,1,4,5,-999999,-999999,-999999,0,281,22,'591-AZ-1'
15,23,4,10,1,7,0,1,5,-999999,-999999,-999999,0,662,22,'591-AZ-1'
-999999,24,2,10,1,7,1,-999999,-999999,-999999,-999999,-999999,1,1207,22,'591-AZ-1'
40,25,1,40,0,50,0,4,0,-999999,-999999,1,0,1374,22,'591-AZ-1'
40,26,4,60,0,52,1,4,0,6,2,-999999,0,797,22,'591-AZ-1'
40,27,2,40,1,23,1,4,0,-999999,-999999,-999999,0,1088,22,'591-AZ-1'
30,28,1,10,1,22,1,3,0,-999999,-999999,-999999,0,880,22,'591-AZ-1'
25,29,2,10,1,10,1,2,5,-999999,-999999,-999999,0,1079,22,'591-AZ-1'
50,30,1,60,1,26,1,5,0,4,-999999,-999999,0,456,22,'591-AZ-1'
55,31,2,1,1,50,1,5,5,-999999,-999999,-999999,0,1536,22,'591-AZ-1'
30,32,2,35,0,23,0,3,0,-999999,-999999,-999999,0,1454,22,'591-AZ-1'
-999999,33,3,12,1,34,0,-999999,-999999,-999999,-999999,-999999,1,380,22,'591-AZ-1'
25,34,3,25,1,50,0,2,5,-999999,-999999,-999999,0,577,22,'591-AZ-1'
40,35,1,12,1,20,1,4,0,-999999,-999999,-999999,0,1490,22,'591-AZ-1'
-999999,36,4,20,1,10,0,3,-999999,-999999,-999999,-999999,0,734,22,'591-AZ-1'
15,37,4,12,0,10,1,1,5,-999999,-999999,-999999,0,977,22,'591-AZ-1'
20,38,3,20,1,40,0,2,0,-999999,-999999,-999999,0,594,22,'591-AZ-1'
35,39,1,15,1,30,1,3,5,-999999,-999999,-999999,0,226,22,'591-AZ-1'
10,40,3,10,0,21,1,1,0,-999999,-999999,-999999,0,968,22,'591-AZ-1'
10,41,3,7,0,22,1,1,0,-999999,-999999,-999999,0,50,22,'591-AZ-1'
-999999,42,4,12,1,10,0,-999999,-999999,-999999,-999999,-999999,1,537,22,'591-AZ-1'
-999999,43,3,5,0,23,1,-999999,-999999,-999999,-999999,-999999,1,443,22,'591-AZ-1'
10,44,2,5,0,6,0,1,0,-999999,-999999,-999999,0,1349,22,'591-AZ-1'
20,45,3,15,1,35,0,2,0,-999999,-999999,-999999,0,984,22,'591-AZ-1'
15,46,4,40,0,26,1,1,5,-999999,-999999,-999999,0,38,22,'591-AZ-1'
20,47,2,27,0,4,0,2,0,-999999,-999999,-999999,0,215,22,'591-AZ-1'
25,48,1,12,1,22,1,2,5,-999999,-999999,-999999,0,822,22,'591-AZ-1'
35,49,3,60,0,1,1,3,5,-999999,-999999,0,0,707,22,'591-AZ-1'
10,50,5,40,0,-999999,-999999,1,0,-999999,-999999,-999999,0,1254,22,'591-AZ-1'
25,51,5,12,1,-999999,-999999,2,5,-999999,-999999,-999999,0,423,22,'591-AZ-1'
35,52,2,40,0,27,0,3,5,-999999,-999999,-999999,0,254,22,'591-AZ-1'
50,53,1,30,0,43,0,5,0,-999999,-999999,-999999,0,813,22,'591-AZ-1'
-999999,54,2,50,0,34,0,-999999,-999999,-999999,-999999,-999999,1,1217,22,'591-AZ-1'
35,55,5,10,0,-999999,-999999,3,5,-999999,-999999,-999999,0,198,22,'591-AZ-1'
-999999,56,4,16,1,14,0,-999999,-999999,-999999,-999999,-999999,1,743,22,'591-AZ-1'
47,57,1,40,0,53,0,4,7,-999999,-999999,-999999,0,1364,22,'591-AZ-1'
30,58,1,12,0,27,0,3,0,-999999,-999999,-999999,0,1012,22,'591-AZ-1'
40,59,3,45,0,50,1,4,0,-999999,-999999,-999999,0,235,22,'591-AZ-1'
30,60,4,55,1,40,0,3,0,5,0,-999999,0,434,22,'591-AZ-1'
10,61,3,10,1,30,0,1,0,-999999,-999999,-999999,0,370,22,'591-AZ-1'
50,62,1,37,0,43,0,5,0,-999999,-999999,-999999,0,959,22,'591-AZ-1'
20,63,4,40,1,25,0,2,0,-999999,-999999,-999999,0,1245,22,'591-AZ-1'
25,64,3,20,1,34,0,2,5,-999999,-999999,-999999,0,873,22,'591-AZ-1'
35,65,2,30,1,13,1,3,5,-999999,-999999,-999999,0,1046,22,'591-AZ-1'
15,66,2,17,0,10,0,1,5,-999999,-999999,-999999,0,1279,22,'591-AZ-1'
40,67,1,30,1,36,1,4,0,-999999,-999999,-999999,0,623,22,'591-AZ-1'
35,68,1,10,0,27,0,3,5,-999999,-999999,-999999,0,312,22,'591-AZ-1'
12,69,3,15,0,32,1,1,2,-999999,-999999,-999999,0,846,22,'591-AZ-1'
55,70,3,10,0,25,1,5,5,-999999,-999999,-999999,0,181,22,'591-AZ-1'
10,71,4,10,0,7,1,1,0,-999999,-999999,-999999,0,952,22,'591-AZ-1'
55,72,1,50,0,51,0,5,5,-999999,-999999,-999999,0,290,22,'591-AZ-1'
55,73,1,35,1,50,1,5,5,-999999,-999999,-999999,0,465,22,'591-AZ-1'
15,74,3,15,0,27,1,1,5,-999999,-999999,-999999,0,406,22,'591-AZ-1'
25,75,4,25,1,12,0,2,5,-999999,-999999,-999999,0,1418,22,'591-AZ-1'
25,76,2,22,0,10,0,2,5,-999999,-999999,-999999,0,554,22,'591-AZ-1'
-999999,77,5,20,1,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,1003,22,'591-AZ-1'
12,78,4,10,0,7,1,1,2,0,5,-999999,0,726,22,'591-AZ-1'
50,79,1,35,1,47,1,5,0,-999999,-999999,-999999,0,415,22,'591-AZ-1'
10,80,5,12,0,-999999,-999999,1,0,-999999,-999999,-999999,0,776,22,'591-AZ-1'
20,81,2,20,0,6,0,2,0,-999999,-999999,-999999,0,305,22,'591-AZ-1'
15,82,2,12,0,10,0,1,5,-999999,-999999,-999999,0,896,22,'591-AZ-1'
25,83,1,12,0,20,0,2,5,-999999,-999999,0,0,31,22,'591-AZ-1'
15,84,2,14,0,10,0,1,5,-999999,-999999,-999999,0,330,22,'591-AZ-1'
35,85,1,10,0,20,0,3,5,2,0,-999999,0,510,22,'591-AZ-1'
10,86,3,20,0,44,1,1,0,-999999,-999999,-999999,0,58,22,'591-AZ-1'
10,87,3,12,0,31,1,1,0,-999999,-999999,-999999,0,206,22,'591-AZ-1'
17,88,2,14,0,10,0,1,7,-999999,-999999,-999999,0,1263,22,'591-AZ-1'
50,89,1,35,1,47,1,5,0,-999999,-999999,-999999,0,561,22,'591-AZ-1'
15,90,3,17,1,27,0,1,5,-999999,-999999,-999999,0,136,22,'591-AZ-1'
10,91,3,10,1,21,0,1,0,-999999,-999999,-999999,0,686,22,'591-AZ-1'
40,92,1,50,0,53,0,4,0,-999999,-999999,-999999,0,190,22,'591-AZ-1'
30,93,4,20,1,5,0,3,0,-999999,-999999,-999999,0,390,22,'591-AZ-1'
-999999,94,3,15,0,30,1,-999999,-999999,-999999,-999999,-999999,1,1174,22,'591-AZ-1'
10,95,5,14,0,-999999,-999999,1,0,-999999,-999999,-999999,0,768,22,'591-AZ-1'
-999999,96,5,20,1,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,1433,22,'591-AZ-1'
-999999,97,5,10,1,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,1315,22,'591-AZ-1'
25,98,3,50,1,55,0,2,5,-999999,-999999,-999999,0,1166,22,'591-AZ-1'
40,99,3,60,0,31,1,4,0,-999999,-999999,1,0,1056,22,'591-AZ-1'
40,100,3,40,1,52,0,4,0,-999999,-999999,-999999,0,695,22,'591-AZ-1'
12,101,2,10,1,7,1,1,2,0,7,-999999,0,1334,22,'591-AZ-1'
35,102,1,35,0,50,0,3,5,-999999,-999999,-999999,0,1473,22,'591-AZ-1'
40,103,2,40,1,20,1,4,0,-999999,-999999,1,0,1500,22,'591-AZ-1'
-999999,104,4,10,1,10,0,-999999,-999999,-999999,-999999,0,1,652,22,'591-AZ-1'
30,105,2,10,0,10,0,3,0,-999999,-999999,-999999,0,913,22,'591-AZ-1'
-999999,106,3,45,0,52,1,3,-999999,4,2,-999999,0,944,22,'591-AZ-1'
-999999,107,2,12,1,10,1,-999999,-999999,-999999,-999999,-999999,1,993,22,'591-AZ-1'
50,108,2,10,1,10,1,5,0,1,0,-999999,0,529,22,'591-AZ-1'
40,109,4,50,1,40,0,4,0,-999999,-999999,-999999,0,273,22,'591-AZ-1'
20,110,2,20,0,6,0,2,0,-999999,-999999,-999999,0,569,22,'591-AZ-1'
35,111,2,30,0,13,0,3,5,-999999,-999999,0,0,1528,22,'591-AZ-1'
15,112,3,12,1,26,0,1,5,-999999,-999999,-999999,0,1147,22,'591-AZ-1'
35,113,5,40,1,-999999,-999999,3,5,-999999,-999999,-999999,0,346,22,'591-AZ-1'
-999999,114,2,12,1,7,1,-999999,-999999,5,0,-999999,1,1385,22,'591-AZ-1'
20,115,4,24,0,15,1,2,0,-999999,-999999,-999999,0,1139,22,'591-AZ-1'
60,116,4,60,0,56,1,6,0,-999999,-999999,-999999,0,1393,22,'591-AZ-1'
30,117,5,35,0,-999999,-999999,3,0,-999999,-999999,-999999,0,171,22,'591-AZ-1'
50,118,3,60,0,44,1,5,0,-999999,-999999,-999999,0,297,22,'591-AZ-1'
40,119,4,60,1,52,0,4,0,-999999,-999999,-999999,0,864,22,'591-AZ-1'
40,120,2,25,1,10,1,4,0,-999999,-999999,1,0,614,22,'591-AZ-1'
15,121,4,15,1,14,0,1,5,-999999,-999999,-999999,0,1113,22,'591-AZ-1'
30,122,4,50,0,40,1,3,0,-999999,-999999,-999999,0,632,22,'591-AZ-1'
40,123,3,60,0,55,1,4,0,-999999,-999999,-999999,0,715,22,'591-AZ-1'
55,124,1,50,1,52,1,5,5,-999999,-999999,-999999,0,1481,22,'591-AZ-1'
10,125,3,10,0,30,1,1,0,-999999,-999999,-999999,0,1071,22,'591-AZ-1'
40,126,4,50,1,30,0,4,0,-999999,-999999,0,0,933,22,'591-AZ-1'
25,127,3,45,0,52,1,2,5,-999999,-999999,-999999,0,1510,22,'591-AZ-1'
30,128,5,36,0,-999999,-999999,3,0,-999999,-999999,-999999,0,670,22,'591-AZ-1'
20,129,3,33,0,47,1,2,0,-999999,-999999,-999999,0,490,22,'591-AZ-1'
15,130,1,7,0,22,0,1,5,-999999,-999999,-999999,0,354,22,'591-AZ-1'
25,131,4,60,1,47,0,2,5,-999999,-999999,-999999,0,338,22,'591-AZ-1'
-999999,132,1,7,0,20,0,-999999,-999999,-999999,-999999,-999999,1,806,22,'591-AZ-1'
30,133,3,50,0,52,1,3,0,-999999,-999999,-999999,0,1097,22,'591-AZ-1'
15,134,2,11,1,7,1,1,5,-999999,-999999,-999999,0,1342,22,'591-AZ-1'
30,135,1,12,1,27,1,3,0,-999999,-999999,-999999,0,363,22,'591-AZ-1'
-999999,136,1,11,1,11,1,-999999,-999999,-999999,-999999,-999999,1,585,22,'591-AZ-1'
-999999,137,4,15,1,14,0,-999999,-999999,-999999,-999999,0,1,264,22,'591-AZ-1'
40,138,2,10,0,7,0,4,0,-999999,-999999,-999999,0,518,22,'591-AZ-1'
20,139,4,15,1,10,0,2,0,-999999,-999999,-999999,0,1121,22,'591-AZ-1'
30,140,1,10,1,23,1,3,0,-999999,-999999,-999999,0,854,22,'591-AZ-1'
10,141,4,15,1,12,0,1,0,-999999,-999999,-999999,0,1029,22,'591-AZ-1'
50,142,4,20,1,14,0,5,0,-999999,-999999,-999999,0,1426,22,'591-AZ-1'
30,143,3,12,1,30,0,3,0,-999999,-999999,-999999,0,100,22,'591-AZ-1'
-999999,144,3,60,1,20,0,-999999,-999999,-999999,-999999,-999999,1,602,22,'591-AZ-1'
25,145,2,20,1,10,1,2,5,-999999,-999999,-999999,0,398,22,'591-AZ-1'
20,146,1,10,1,16,1,2,0,-999999,-999999,-999999,0,1063,22,'591-AZ-1'
15,147,3,12,1,24,0,1,5,2,4,-999999,0,923,22,'591-AZ-1'
50,148,2,40,1,25,1,5,0,-999999,-999999,-999999,0,19,22,'591-AZ-1'
20,149,4,15,1,12,0,2,0,-999999,-999999,-999999,0,760,22,'591-AZ-1'
60,150,4,60,0,46,1,6,0,-999999,-999999,-999999,0,838,22,'591-AZ-1'
30,151,1,11,1,21,1,3,0,2,1,-999999,0,1445,22,'591-AZ-1'
-999999,152,1,12,1,17,1,-999999,-999999,-999999,-999999,-999999,1,678,22,'591-AZ-1'
40,153,2,40,1,26,1,4,0,-999999,-999999,-999999,0,92,22,'591-AZ-1'
17,154,5,35,0,-999999,-999999,1,7,-999999,-999999,-999999,0,146,22,'591-AZ-1'
30,155,4,50,0,40,1,3,0,-999999,-999999,-999999,0,1226,22,'591-AZ-1'
45,156,4,50,1,34,0,4,5,-999999,-999999,-999999,0,1401,22,'591-AZ-1'
45,157,1,30,0,41,0,4,5,-999999,-999999,-999999,0,83,22,'591-AZ-1'
55,158,1,50,1,51,1,5,5,-999999,-999999,-999999,0,831,22,'591-AZ-1'
41,159,2,40,1,24,1,4,1,-999999,-999999,-999999,0,888,22,'591-AZ-1'
50,160,1,35,0,43,0,5,0,-999999,-999999,-999999,0,786,22,'591-AZ-1'
25,161,2,12,0,10,0,2,5,-999999,-999999,-999999,0,499,22,'591-AZ-1'
35,162,5,40,1,-999999,-999999,3,5,-999999,-999999,-999999,0,753,22,'591-AZ-1'
30,163,4,30,0,17,1,3,0,-999999,-999999,-999999,0,1517,22,'591-AZ-1'
50,164,1,30,1,47,1,5,0,-999999,-999999,-999999,0,642,22,'591-AZ-1'
15,165,4,60,0,45,1,1,5,-999999,-999999,-999999,0,1357,22,'591-AZ-1'
20,166,1,12,1,23,1,2,0,-999999,-999999,-999999,0,1021,22,'591-AZ-1'
25,167,3,20,1,34,0,2,5,-999999,-999999,-999999,0,1183,22,'591-AZ-1'
15,168,2,17,1,10,1,1,5,-999999,-999999,-999999,0,10,22,'591-AZ-1'
27,169,5,12,1,-999999,-999999,2,7,-999999,-999999,-999999,0,1156,22,'591-AZ-1'
10,170,4,15,1,12,0,1,0,-999999,-999999,-999999,0,128,22,'591-AZ-1'
50,171,3,50,0,55,1,5,0,-999999,-999999,1,0,1236,22,'591-AZ-1'
47,172,2,60,0,53,0,4,7,-999999,-999999,-999999,0,155,22,'591-AZ-1'
30,173,3,12,1,31,0,3,0,-999999,-999999,-999999,0,321,22,'591-AZ-1'
15,174,3,17,1,26,0,1,5,-999999,-999999,-999999,0,1545,22,'591-AZ-1'
30,175,2,11,1,10,1,3,0,-999999,-999999,-999999,0,163,22,'591-AZ-1'
60,1,2,60,0,47,0,6,0,-999999,-999999,-999999,0,73,24,'591-BI-1'
-999999,2,3,10,1,31,0,-999999,-999999,-999999,-999999,-999999,1,1192,24,'591-BI-1'
30,3,2,30,0,26,0,3,0,-999999,-999999,-999999,0,1237,24,'591-BI-1'
55,4,4,60,1,54,0,5,5,4,7,-999999,0,758,24,'591-BI-1'
37,5,1,30,1,37,1,3,7,-999999,-999999,-999999,0,370,24,'591-BI-1'
33,6,2,30,0,33,0,3,3,-999999,-999999,-999999,0,1359,24,'591-BI-1'
25,7,4,40,0,34,1,2,5,-999999,-999999,-999999,0,845,24,'591-BI-1'
-999999,8,4,60,1,60,0,-999999,-999999,-999999,-999999,-999999,1,178,24,'591-BI-1'
33,9,1,33,1,37,1,3,3,-999999,-999999,-999999,0,1111,24,'591-BI-1'
60,10,2,60,0,57,0,6,0,-999999,-999999,-999999,0,479,24,'591-BI-1'
30,11,2,30,1,30,1,3,0,-999999,-999999,1,0,448,24,'591-BI-1'
60,12,5,60,1,-999999,-999999,6,0,-999999,-999999,-999999,0,661,24,'591-BI-1'
40,13,5,40,0,-999999,-999999,4,0,-999999,-999999,-999999,0,389,24,'591-BI-1'
60,14,4,60,0,56,1,6,0,-999999,-999999,-999999,0,10,24,'591-BI-1'
60,15,5,60,1,-999999,-999999,6,0,-999999,-999999,-999999,0,1468,24,'591-BI-1'
40,16,3,40,1,53,0,4,0,-999999,-999999,-999999,0,186,24,'591-BI-1'
40,17,3,60,0,26,1,4,0,-999999,-999999,-999999,0,263,24,'591-BI-1'
30,18,4,40,0,35,1,3,0,-999999,-999999,0,0,1005,24,'591-BI-1'
-999999,19,2,60,1,60,1,-999999,-999999,-999999,-999999,-999999,1,124,24,'591-BI-1'
40,20,4,1,0,20,1,4,0,-999999,-999999,-999999,0,1327,24,'591-BI-1'
40,21,1,40,0,37,0,4,0,-999999,-999999,-999999,0,65,24,'591-BI-1'
7,22,1,1,0,7,0,0,7,-999999,-999999,-999999,0,301,24,'591-BI-1'
40,23,3,40,1,47,0,4,0,-999999,-999999,-999999,0,800,24,'591-BI-1'
5,24,2,30,0,27,0,0,5,-999999,-999999,-999999,0,145,24,'591-BI-1'
30,25,1,20,1,21,1,3,0,-999999,-999999,-999999,0,353,24,'591-BI-1'
-999999,26,5,40,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,456,24,'591-BI-1'
-999999,27,3,30,1,40,0,-999999,-999999,-999999,-999999,-999999,1,1293,24,'591-BI-1'
10,28,2,10,0,17,0,1,0,-999999,-999999,-999999,0,1486,24,'591-BI-1'
55,29,4,60,1,54,0,5,5,-999999,-999999,-999999,0,1013,24,'591-BI-1'
60,30,3,40,1,60,0,6,0,-999999,-999999,-999999,0,570,24,'591-BI-1'
-999999,31,2,60,1,60,1,-999999,-999999,6,0,-999999,1,597,24,'591-BI-1'
5,32,2,10,1,20,1,0,5,-999999,-999999,-999999,0,958,24,'591-BI-1'
20,33,4,20,0,17,1,2,0,-999999,-999999,-999999,0,809,24,'591-BI-1'
40,34,3,40,0,60,1,4,0,-999999,-999999,-999999,0,891,24,'591-BI-1'
45,35,1,30,0,35,0,4,5,-999999,-999999,-999999,0,1080,24,'591-BI-1'
30,36,2,30,0,30,0,3,0,-999999,-999999,-999999,0,1351,24,'591-BI-1'
36,37,1,50,0,46,0,3,6,-999999,-999999,-999999,0,738,24,'591-BI-1'
50,38,2,40,0,43,0,5,0,-999999,-999999,-999999,0,1088,24,'591-BI-1'
50,39,1,40,0,46,0,5,0,-999999,-999999,-999999,0,29,24,'591-BI-1'
40,40,3,40,0,60,1,4,0,-999999,-999999,-999999,0,1136,24,'591-BI-1'
50,41,3,50,0,55,1,5,0,-999999,-999999,-999999,0,320,24,'591-BI-1'
60,42,1,60,0,16,0,6,0,-999999,-999999,-999999,0,1065,24,'591-BI-1'
50,43,2,50,0,45,0,5,0,-999999,-999999,-999999,0,292,24,'591-BI-1'
40,44,1,30,0,37,0,4,0,-999999,-999999,-999999,0,1145,24,'591-BI-1'
60,45,3,60,1,13,0,6,0,-999999,-999999,-999999,0,916,24,'591-BI-1'
30,46,4,30,1,27,0,3,0,-999999,-999999,-999999,0,486,24,'591-BI-1'
30,47,3,40,0,56,1,3,0,-999999,-999999,-999999,0,397,24,'591-BI-1'
40,48,5,60,0,-999999,-999999,4,0,-999999,-999999,-999999,0,193,24,'591-BI-1'
30,49,4,30,0,26,1,3,0,-999999,-999999,-999999,0,169,24,'591-BI-1'
55,50,2,60,0,57,0,5,5,-999999,-999999,-999999,0,1095,24,'591-BI-1'
50,51,3,60,0,24,1,5,0,-999999,-999999,-999999,0,1476,24,'591-BI-1'
40,52,2,40,0,40,0,4,0,-999999,-999999,0,0,527,24,'591-BI-1'
20,53,4,30,1,27,0,2,0,-999999,-999999,-999999,0,153,24,'591-BI-1'
30,54,2,30,0,34,0,3,0,-999999,-999999,-999999,0,413,24,'591-BI-1'
40,55,2,40,0,36,0,4,0,-999999,-999999,1,0,1030,24,'591-BI-1'
50,56,3,56,1,57,0,5,0,-999999,-999999,-999999,0,1375,24,'591-BI-1'
45,57,4,50,0,40,1,4,5,-999999,-999999,-999999,0,105,24,'591-BI-1'
60,58,3,60,1,17,0,6,0,-999999,-999999,-999999,0,908,24,'591-BI-1'
40,59,2,40,0,40,0,4,0,-999999,-999999,-999999,0,577,24,'591-BI-1'
55,60,4,55,1,57,0,5,5,-999999,-999999,-999999,0,853,24,'591-BI-1'
40,61,2,40,0,40,0,4,0,-999999,-999999,-999999,0,328,24,'591-BI-1'
-999999,62,4,30,0,34,1,-999999,-999999,-999999,-999999,-999999,1,115,24,'591-BI-1'
33,63,4,40,0,32,1,3,3,-999999,-999999,-999999,0,1343,24,'591-BI-1'
60,64,2,60,1,60,1,6,0,-999999,-999999,-999999,0,934,24,'591-BI-1'
30,65,4,30,1,32,0,3,0,-999999,-999999,-999999,0,1447,24,'591-BI-1'
50,66,1,50,0,46,0,5,0,-999999,-999999,-999999,0,378,24,'591-BI-1'
55,67,3,60,1,34,0,5,5,-999999,-999999,-999999,0,791,24,'591-BI-1'
44,68,5,44,0,-999999,-999999,4,4,-999999,-999999,-999999,0,210,24,'591-BI-1'
-999999,69,1,40,0,47,0,-999999,-999999,-999999,-999999,-999999,1,899,24,'591-BI-1'
45,70,4,40,0,45,1,4,5,-999999,-999999,-999999,0,493,24,'591-BI-1'
60,71,4,60,1,55,0,6,0,-999999,-999999,-999999,0,421,24,'591-BI-1'
40,72,3,30,0,45,1,4,0,-999999,-999999,-999999,0,1335,24,'591-BI-1'
-999999,73,5,55,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,704,24,'591-BI-1'
60,74,5,60,0,-999999,-999999,6,0,-999999,-999999,-999999,0,96,24,'591-BI-1'
20,75,4,20,0,15,1,2,0,1,5,-999999,0,643,24,'591-BI-1'
55,76,4,60,0,54,1,5,5,-999999,-999999,-999999,0,1038,24,'591-BI-1'
